"2017-06-26","330682000000139","2017-04-01","43"
"2017-06-26","330682000000139","2017-05-01","43"
"2017-06-26","330682000000139","2017-06-01","43"
"2017-06-26","330682000000147","2016-01-18","0"
"2017-06-26","330682000000147","2016-02-01","0"
"2017-06-26","330682000000147","2016-03-01","0"
"2017-06-26","330682000000147","2016-04-05","0"
"2017-06-26","330682000000147","2016-05-01","0"
"2017-06-26","330682000000147","2016-06-01","0"
"2017-06-26","330682000000147","2016-07-01","0"
"2017-06-26","330682000000147","2016-08-01","0"
"2017-06-26","330682000000147","2016-09-01","0"
"2017-06-26","330682000000147","2016-10-01","0"
"2017-06-26","330682000000147","2016-11-01","0"
"2017-06-26","330682000000147","2017-01-19","0"
"2017-06-26","330682000000147","2017-02-14","0"
"2017-06-26","330682000000147","2017-03-01","0"
"2017-06-26","330682000000147","2017-04-01","0"
"2017-06-26","330682000000147","2017-05-01","0"
"2017-06-26","330682000000147","2017-06-01","0"
"2017-06-26","330682000000155","2016-01-18","47"
"2017-06-26","330682000000155","2016-02-01","47"
"2017-06-26","330682000000155","2016-03-01","47"
"2017-06-26","330682000000155","2016-04-05","47"
"2017-06-26","330682000000155","2016-05-01","47"
"2017-06-26","330682000000155","2016-06-01","46"
"2017-06-26","330682000000155","2016-07-01","46"
"2017-06-26","330682000000155","2016-08-01","46"
"2017-06-26","330682000000155","2016-09-01","46"
"2017-06-26","330682000000155","2016-10-01","47"
"2017-06-26","330682000000155","2016-11-01","47"
"2017-06-26","330682000000155","2017-01-19","47"
"2017-06-26","330682000000155","2017-02-14","47"
"2017-06-26","330682000000155","2017-03-01","47"
"2017-06-26","330682000000155","2017-04-01","47"
"2017-06-26","330682000000155","2017-05-01","47"
"2017-06-26","330682000000155","2017-06-01","47"
"2017-06-26","330682000000163","2016-01-18","50"
"2017-06-26","330682000000163","2016-02-01","50"
"2017-06-26","330682000000163","2016-03-01","50"
"2017-06-26","330682000000163","2016-04-05","50"
"2017-06-26","330682000000163","2016-05-01","50"
"2017-06-26","330682000000163","2016-06-01","50"
"2017-06-26","330682000000163","2016-07-01","50"
"2017-06-26","330682000000163","2016-08-01","50"
"2017-06-26","330682000000163","2016-09-01","50"
"2017-06-26","330682000000163","2016-10-01","51"
"2017-06-26","330682000000163","2016-11-01","51"
"2017-06-26","330682000000163","2017-01-19","51"
"2017-06-26","330682000000163","2017-02-14","51"
"2017-06-26","330682000000163","2017-03-01","51"
"2017-06-26","330682000000163","2017-04-01","51"
"2017-06-26","330682000000163","2017-05-01","51"
"2017-06-26","330682000000163","2017-06-01","51"
"2017-06-26","330682000000180","2016-01-18","0"
"2017-06-26","330682000000180","2016-02-01","0"
"2017-06-26","330682000000180","2016-03-01","0"
"2017-06-26","330682000000180","2016-04-05","0"
"2017-06-26","330682000000180","2016-05-01","0"
"2017-06-26","330682000000180","2016-06-01","0"
"2017-06-26","330682000000180","2016-07-01","0"
"2017-06-26","330682000000180","2016-08-01","0"
"2017-06-26","330682000000180","2016-09-01","0"
"2017-06-26","330682000000180","2016-10-01","0"
"2017-06-26","330682000000180","2016-11-01","0"
"2017-06-26","330682000000180","2017-01-19","0"
"2017-06-26","330682000000180","2017-02-14","0"
"2017-06-26","330682000000180","2017-03-01","0"
"2017-06-26","330682000000180","2017-04-01","0"
"2017-06-26","330682000000180","2017-05-01","0"
"2017-06-26","330682000000180","2017-06-01","0"
"2017-06-26","330682000000198","2016-01-18","0"
"2017-06-26","330682000000198","2016-02-01","0"
"2017-06-26","330682000000198","2016-03-01","0"
"2017-06-26","330682000000198","2016-04-05","0"
"2017-06-26","330682000000198","2016-05-01","0"
"2017-06-26","330682000000198","2016-06-01","0"
"2017-06-26","330682000000198","2016-07-01","0"
"2017-06-26","330682000000198","2016-08-01","0"
"2017-06-26","330682000000198","2016-09-01","0"
"2017-06-26","330682000000198","2016-10-01","0"
"2017-06-26","330682000000198","2016-11-01","0"
"2017-06-26","330682000000198","2017-01-19","0"
"2017-06-26","330682000000198","2017-02-14","0"
"2017-06-26","330682000000198","2017-03-01","0"
"2017-06-26","330682000000198","2017-04-01","0"
"2017-06-26","330682000000198","2017-05-01","0"
"2017-06-26","330682000000198","2017-06-01","0"
"2017-06-26","330682000000202","2016-01-18","46"
"2017-06-26","330682000000202","2016-02-01","46"
"2017-06-26","330682000000202","2016-03-01","46"
"2017-06-26","330682000000202","2016-04-05","46"
"2017-06-26","330682000000202","2016-05-01","46"
"2017-06-26","330682000000202","2016-06-01","46"
"2017-06-26","330682000000202","2016-07-01","46"
"2017-06-26","330682000000202","2016-08-01","46"
"2017-06-26","330682000000202","2016-09-01","46"
"2017-06-26","330682000000202","2016-10-01","46"
"2017-06-26","330682000000202","2016-11-01","46"
"2017-06-26","330682000000202","2017-01-19","46"
"2017-06-26","330682000000202","2017-02-14","46"
"2017-06-26","330682000000202","2017-03-01","46"
"2017-06-26","330682000000202","2017-04-01","46"
"2017-06-26","330682000000202","2017-05-01","46"
"2017-06-26","330682000000202","2017-06-01","46"
"2017-06-26","330682000000219","2016-01-18","40"
"2017-06-26","330682000000219","2016-02-01","40"
"2017-06-26","330682000000219","2016-03-01","40"
"2017-06-26","330682000000219","2016-04-05","40"
"2017-06-26","330682000000219","2016-05-01","40"
"2017-06-26","330682000000219","2016-06-01","40"
"2017-06-26","330682000000219","2016-07-01","40"
"2017-06-26","330682000000219","2016-08-01","40"
"2017-06-26","330682000000219","2016-09-01","40"
"2017-06-26","330682000000219","2016-10-01","40"
"2017-06-26","330682000000219","2016-11-01","40"
"2017-06-26","330682000000219","2017-01-19","40"
"2017-06-26","330682000000219","2017-02-14","40"
"2017-06-26","330682000000219","2017-03-01","40"
"2017-06-26","330682000000219","2017-04-01","40"
"2017-06-26","330682000000219","2017-05-01","40"
"2017-06-26","330682000000219","2017-06-01","40"
"2017-06-26","330682000000227","2016-01-18","57"
"2017-06-26","330682000000227","2016-02-01","57"
"2017-06-26","330682000000227","2016-03-01","57"
"2017-06-26","330682000000227","2016-04-05","57"
"2017-06-26","330682000000227","2016-05-01","57"
"2017-06-26","330682000000227","2016-06-01","57"
"2017-06-26","330682000000227","2016-07-01","57"
"2017-06-26","330682000000227","2016-08-01","57"
"2017-06-26","330682000000227","2016-09-01","57"
"2017-06-26","330682000000227","2016-10-01","57"
"2017-06-26","330682000000227","2016-11-01","57"
"2017-06-26","330682000000227","2017-01-19","57"
"2017-06-26","330682000000227","2017-02-14","57"
"2017-06-26","330682000000227","2017-03-01","57"
"2017-06-26","330682000000227","2017-04-01","57"
"2017-06-26","330682000000227","2017-05-01","57"
"2017-06-26","330682000000227","2017-06-01","57"
"2017-06-26","330682000000235","2016-01-18","0"
"2017-06-26","330682000000235","2016-02-01","0"
"2017-06-26","330682000000235","2016-03-01","0"
"2017-06-26","330682000000235","2016-04-05","0"
"2017-06-26","330682000000235","2016-05-01","0"
"2017-06-26","330682000000235","2016-06-01","0"
"2017-06-26","330682000000235","2016-07-01","0"
"2017-06-26","330682000000235","2016-08-01","0"
"2017-06-26","330682000000235","2016-09-01","0"
"2017-06-26","330682000000235","2016-10-01","0"
"2017-06-26","330682000000235","2016-11-01","0"
"2017-06-26","330682000000235","2017-01-19","0"
"2017-06-26","330682000000235","2017-02-14","0"
"2017-06-26","330682000000235","2017-03-01","0"
"2017-06-26","330682000000235","2017-04-01","0"
"2017-06-26","330682000000235","2017-05-01","0"
"2017-06-26","330682000000235","2017-06-01","0"
"2017-06-26","330682000000243","2016-01-18","46"
"2017-06-26","330682000000243","2016-02-01","46"
"2017-06-26","330682000000243","2016-03-01","46"
"2017-06-26","330682000000243","2016-04-05","46"
"2017-06-26","330682000000243","2016-05-01","46"
"2017-06-26","330682000000243","2016-06-01","46"
"2017-06-26","330682000000243","2016-07-01","46"
"2017-06-26","330682000000243","2016-08-01","46"
"2017-06-26","330682000000243","2016-09-01","46"
"2017-06-26","330682000000243","2016-10-01","46"
"2017-06-26","330682000000243","2016-11-01","46"
"2017-06-26","330682000000243","2017-01-19","46"
"2017-06-26","330682000000243","2017-02-14","46"
"2017-06-26","330682000000243","2017-03-01","46"
"2017-06-26","330682000000243","2017-04-01","46"
"2017-06-26","330682000000243","2017-05-01","46"
"2017-06-26","330682000000243","2017-06-01","46"
"2017-06-26","330682000000251","2016-01-18","0"
"2017-06-26","330682000000251","2016-02-01","0"
"2017-06-26","330682000000251","2016-03-01","0"
"2017-06-26","330682000000251","2016-04-05","0"
"2017-06-26","330682000000251","2016-05-01","0"
"2017-06-26","330682000000251","2016-06-01","0"
"2017-06-26","330682000000251","2016-07-01","0"
"2017-06-26","330682000000251","2016-08-01","0"
"2017-06-26","330682000000251","2016-09-01","0"
"2017-06-26","330682000000251","2016-10-01","0"
"2017-06-26","330682000000251","2016-11-01","0"
"2017-06-26","330682000000251","2017-01-19","0"
"2017-06-26","330682000000251","2017-02-14","0"
"2017-06-26","330682000000251","2017-03-01","0"
"2017-06-26","330682000000251","2017-04-01","0"
"2017-06-26","330682000000251","2017-05-01","0"
"2017-06-26","330682000000251","2017-06-01","0"
"2017-06-26","330682000000260","2016-01-18","19"
"2017-06-26","330682000000260","2016-02-01","19"
"2017-06-26","330682000000260","2016-03-01","19"
"2017-06-26","330682000000260","2016-04-05","19"
"2017-06-26","330682000000260","2016-05-01","19"
"2017-06-26","330682000000260","2016-06-01","19"
"2017-06-26","330682000000260","2016-07-01","19"
"2017-06-26","330682000000260","2016-08-01","19"
"2017-06-26","330682000000260","2016-09-01","19"
"2017-06-26","330682000000260","2016-10-01","46"
"2017-06-26","330682000000260","2016-11-01","46"
"2017-06-26","330682000000260","2017-01-19","46"
"2017-06-26","330682000000260","2017-02-14","46"
"2017-06-26","330682000000260","2017-03-01","46"
"2017-06-26","330682000000260","2017-04-01","46"
"2017-06-26","330682000000260","2017-05-01","46"
"2017-06-26","330682000000260","2017-06-01","46"
"2017-06-26","330682000000286","2016-01-18","0"
"2017-06-26","330682000000286","2016-02-01","0"
"2017-06-26","330682000000286","2016-03-01","0"
"2017-06-26","330682000000286","2016-04-05","0"
"2017-06-26","330682000000286","2016-05-01","0"
"2017-06-26","330682000000286","2016-06-01","0"
"2017-06-26","330682000000286","2016-07-01","0"
"2017-06-26","330682000000286","2016-08-01","0"
"2017-06-26","330682000000286","2016-09-01","0"
"2017-06-26","330682000000286","2016-10-01","0"
"2017-06-26","330682000000286","2016-11-01","0"
"2017-06-26","330682000000286","2017-01-19","0"
"2017-06-26","330682000000286","2017-02-14","0"
"2017-06-26","330682000000286","2017-03-01","0"
"2017-06-26","330682000000286","2017-04-01","0"
"2017-06-26","330682000000286","2017-05-01","0"
"2017-06-26","330682000000286","2017-06-01","0"
"2017-06-26","330682000000294","2016-01-18","26"
"2017-06-26","330682000000294","2016-02-01","26"
"2017-06-26","330682000000294","2016-03-01","26"
"2017-06-26","330682000000294","2016-04-05","26"
"2017-06-26","330682000000294","2016-05-01","26"
"2017-06-26","330682000000294","2016-06-01","27"
"2017-06-26","330682000000294","2016-07-01","27"
"2017-06-26","330682000000294","2016-08-01","27"
"2017-06-26","330682000000294","2016-09-01","27"
"2017-06-26","330682000000294","2016-10-01","28"
"2017-06-26","330682000000294","2016-11-01","28"
"2017-06-26","330682000000294","2017-01-19","28"
"2017-06-26","330682000000294","2017-02-14","28"
"2017-06-26","330682000000294","2017-03-01","28"
"2017-06-26","330682000000294","2017-04-01","28"
"2017-06-26","330682000000294","2017-05-01","28"
"2017-06-26","330682000000294","2017-06-01","31"
"2017-06-26","330682000000317","2016-01-18","49"
"2017-06-26","330682000000317","2016-02-01","49"
"2017-06-26","330682000000317","2016-03-01","49"
"2017-06-26","330682000000317","2016-04-05","49"
"2017-06-26","330682000000317","2016-05-01","49"
"2017-06-26","330682000000317","2016-06-01","49"
"2017-06-26","330682000000317","2016-07-01","49"
"2017-06-26","330682000000317","2016-08-01","49"
"2017-06-26","330682000000317","2016-09-01","49"
"2017-06-26","330682000000317","2016-10-01","48"
"2017-06-26","330682000000317","2016-11-01","48"
"2017-06-26","330682000000317","2017-01-19","48"
"2017-06-26","330682000000317","2017-02-14","48"
"2017-06-26","330682000000317","2017-03-01","48"
"2017-06-26","330682000000317","2017-04-01","48"
"2017-06-26","330682000000317","2017-05-01","48"
"2017-06-26","330682000000317","2017-06-01","48"
"2017-06-26","330682000000325","2016-01-18","0"
"2017-06-26","330682000000325","2016-02-01","0"
"2017-06-26","330682000000325","2016-03-01","0"
"2017-06-26","330682000000325","2016-04-05","0"
"2017-06-26","330682000000325","2016-05-01","0"
"2017-06-26","330682000000325","2016-06-01","0"
"2017-06-26","330682000000325","2016-07-01","0"
"2017-06-26","330682000000325","2016-08-01","0"
"2017-06-26","330682000000325","2016-09-01","0"
"2017-06-26","330682000000325","2016-10-01","0"
"2017-06-26","330682000000325","2016-11-01","0"
"2017-06-26","330682000000325","2017-01-19","0"
"2017-06-26","330682000000325","2017-02-14","0"
"2017-06-26","330682000000325","2017-03-01","0"
"2017-06-26","330682000000325","2017-04-01","0"
"2017-06-26","330682000000325","2017-05-01","0"
"2017-06-26","330682000000325","2017-06-01","0"
"2017-06-26","330682000000333","2016-01-18","44"
"2017-06-26","330682000000333","2016-02-01","44"
"2017-06-26","330682000000333","2016-03-01","44"
"2017-06-26","330682000000333","2016-04-05","44"
"2017-06-26","330682000000333","2016-05-01","44"
"2017-06-26","330682000000333","2016-06-01","45"
"2017-06-26","330682000000333","2016-07-01","45"
"2017-06-26","330682000000333","2016-08-01","45"
"2017-06-26","330682000000333","2016-09-01","45"
"2017-06-26","330682000000333","2016-10-01","43"
"2017-06-26","330682000000333","2016-11-01","43"
"2017-06-26","330682000000333","2017-01-19","43"
"2017-06-26","330682000000333","2017-02-14","43"
"2017-06-26","330682000000333","2017-03-01","43"
"2017-06-26","330682000000333","2017-04-01","43"
"2017-06-26","330682000000333","2017-05-01","43"
"2017-06-26","330682000000333","2017-06-01","43"
"2017-06-26","330682000000341","2016-01-18","46"
"2017-06-26","330682000000341","2016-02-01","46"
"2017-06-26","330682000000341","2016-03-01","46"
"2017-06-26","330682000000341","2016-04-05","46"
"2017-06-26","330682000000341","2016-05-01","46"
"2017-06-26","330682000000341","2016-06-01","46"
"2017-06-26","330682000000341","2016-07-01","46"
"2017-06-26","330682000000341","2016-08-01","46"
"2017-06-26","330682000000341","2016-09-01","46"
"2017-06-26","330682000000341","2016-10-01","46"
"2017-06-26","330682000000341","2016-11-01","46"
"2017-06-26","330682000000341","2017-01-19","46"
"2017-06-26","330682000000341","2017-02-14","46"
"2017-06-26","330682000000341","2017-03-01","46"
"2017-06-26","330682000000341","2017-04-01","46"
"2017-06-26","330682000000341","2017-05-01","46"
"2017-06-26","330682000000341","2017-06-01","46"
"2017-06-26","330682000000350","2016-01-18","40"
"2017-06-26","330682000000350","2016-02-01","40"
"2017-06-26","330682000000350","2016-03-01","40"
"2017-06-26","330682000000350","2016-04-05","40"
"2017-06-26","330682000000350","2016-05-01","40"
"2017-06-26","330682000000350","2016-06-01","40"
"2017-06-26","330682000000350","2016-07-01","40"
"2017-06-26","330682000000350","2016-08-01","40"
"2017-06-26","330682000000350","2016-09-01","40"
"2017-06-26","330682000000350","2016-10-01","39"
"2017-06-26","330682000000350","2016-11-01","39"
"2017-06-26","330682000000350","2017-01-19","39"
"2017-06-26","330682000000350","2017-02-14","39"
"2017-06-26","330682000000350","2017-03-01","39"
"2017-06-26","330682000000350","2017-04-01","39"
"2017-06-26","330682000000350","2017-05-01","39"
"2017-06-26","330682000000350","2017-06-01","39"
"2017-06-26","330682000000368","2016-01-18","46"
"2017-06-26","330682000000368","2016-02-01","46"
"2017-06-26","330682000000368","2016-03-01","46"
"2017-06-26","330682000000368","2016-04-05","46"
"2017-06-26","330682000000368","2016-05-01","46"
"2017-06-26","330682000000368","2016-06-01","46"
"2017-06-26","330682000000368","2016-07-01","46"
"2017-06-26","330682000000368","2016-08-01","46"
"2017-06-26","330682000000368","2016-09-01","46"
"2017-06-26","330682000000368","2016-10-01","46"
"2017-06-26","330682000000368","2016-11-01","46"
"2017-06-26","330682000000368","2017-01-19","46"
"2017-06-26","330682000000368","2017-02-14","46"
"2017-06-26","330682000000368","2017-03-01","46"
"2017-06-26","330682000000368","2017-04-01","46"
"2017-06-26","330682000000368","2017-05-01","46"
"2017-06-26","330682000000368","2017-06-01","46"
"2017-06-26","330682000000376","2016-01-18","0"
"2017-06-26","330682000000376","2016-02-01","0"
"2017-06-26","330682000000376","2016-03-01","0"
"2017-06-26","330682000000376","2016-04-05","0"
"2017-06-26","330682000000376","2016-05-01","0"
"2017-06-26","330682000000376","2016-06-01","0"
"2017-06-26","330682000000376","2016-07-01","0"
"2017-06-26","330682000000376","2016-08-01","0"
"2017-06-26","330682000000376","2016-09-01","0"
"2017-06-26","330682000000376","2016-10-01","0"
"2017-06-26","330682000000376","2016-11-01","0"
"2017-06-26","330682000000376","2017-01-19","0"
"2017-06-26","330682000000376","2017-02-14","0"
"2017-06-26","330682000000376","2017-03-01","0"
"2017-06-26","330682000000376","2017-04-01","0"
"2017-06-26","330682000000376","2017-05-01","0"
"2017-06-26","330682000000376","2017-06-01","0"
"2017-06-26","330682000000384","2016-01-18","0"
"2017-06-26","330682000000384","2016-02-01","0"
"2017-06-26","330682000000384","2016-03-01","0"
"2017-06-26","330682000000384","2016-04-05","0"
"2017-06-26","330682000000384","2016-05-01","0"
"2017-06-26","330682000000384","2016-06-01","0"
"2017-06-26","330682000000384","2016-07-01","0"
"2017-06-26","330682000000384","2016-08-01","0"
"2017-06-26","330682000000384","2016-09-01","0"
"2017-06-26","330682000000384","2016-10-01","0"
"2017-06-26","330682000000384","2016-11-01","0"
"2017-06-26","330682000000384","2017-01-19","0"
"2017-06-26","330682000000384","2017-02-14","0"
"2017-06-26","330682000000384","2017-03-01","0"
"2017-06-26","330682000000384","2017-04-01","0"
"2017-06-26","330682000000384","2017-05-01","0"
"2017-06-26","330682000000384","2017-06-01","0"
"2017-06-26","330682000000413","2016-01-18","0"
"2017-06-26","330682000000413","2016-02-01","0"
"2017-06-26","330682000000413","2016-03-01","0"
"2017-06-26","330682000000413","2016-04-05","0"
"2017-06-26","330682000000413","2016-05-01","0"
"2017-06-26","330682000000413","2016-06-01","0"
"2017-06-26","330682000000413","2016-07-01","0"
"2017-06-26","330682000000413","2016-08-01","0"
"2017-06-26","330682000000413","2016-09-01","0"
"2017-06-26","330682000000413","2016-10-01","0"
"2017-06-26","330682000000413","2016-11-01","0"
"2017-06-26","330682000000413","2017-01-19","0"
"2017-06-26","330682000000413","2017-02-14","0"
"2017-06-26","330682000000413","2017-03-01","0"
"2017-06-26","330682000000413","2017-04-01","0"
"2017-06-26","330682000000413","2017-05-01","0"
"2017-06-26","330682000000413","2017-06-01","0"
"2017-06-26","330682000000421","2016-01-18","0"
"2017-06-26","330682000000421","2016-02-01","0"
"2017-06-26","330682000000421","2016-03-01","0"
"2017-06-26","330682000000421","2016-04-05","0"
"2017-06-26","330682000000421","2016-05-01","0"
"2017-06-26","330682000000421","2016-06-01","0"
"2017-06-26","330682000000421","2016-07-01","0"
"2017-06-26","330682000000421","2016-08-01","0"
"2017-06-26","330682000000421","2016-09-01","0"
"2017-06-26","330682000000421","2016-10-01","0"
"2017-06-26","330682000000421","2016-11-01","0"
"2017-06-26","330682000000421","2017-01-19","0"
"2017-06-26","330682000000421","2017-02-14","0"
"2017-06-26","330682000000421","2017-03-01","0"
"2017-06-26","330682000000421","2017-04-01","0"
"2017-06-26","330682000000421","2017-05-01","0"
"2017-06-26","330682000000421","2017-06-01","0"
"2017-06-26","330682000000430","2016-01-18","14"
"2017-06-26","330682000000430","2016-02-01","14"
"2017-06-26","330682000000430","2016-03-01","14"
"2017-06-26","330682000000430","2016-04-05","14"
"2017-06-26","330682000000430","2016-05-01","14"
"2017-06-26","330682000000430","2016-06-01","14"
"2017-06-26","330682000000430","2016-07-01","14"
"2017-06-26","330682000000430","2016-08-01","14"
"2017-06-26","330682000000430","2016-09-01","14"
"2017-06-26","330682000000430","2016-10-01","14"
"2017-06-26","330682000000430","2016-11-01","14"
"2017-06-26","330682000000430","2017-01-19","14"
"2017-06-26","330682000000430","2017-02-14","14"
"2017-06-26","330682000000430","2017-03-01","14"
"2017-06-26","330682000000430","2017-04-01","14"
"2017-06-26","330682000000430","2017-05-01","14"
"2017-06-26","330682000000430","2017-06-01","14"
"2017-06-26","330682000000448","2016-01-18","0"
"2017-06-26","330682000000448","2016-02-01","0"
"2017-06-26","330682000000448","2016-03-01","0"
"2017-06-26","330682000000448","2016-04-05","0"
"2017-06-26","330682000000448","2016-05-01","0"
